순위,시장,종목코드,종목명,현재가,목표가,상승여력(%)
421,KOSDAQ,418470,KT밀리의서재,10790.0,18000.0,66.82%
422,KOSDAQ,023160,태광,33900.0,56500.0,66.67%
423,KOSDAQ,295310,에이치브이엠,81700.0,136000.0,66.46%
424,KOSDAQ,094360,칩스앤미디어,15060.0,25000.0,66.00%
425,KOSDAQ,058610,에스피지,96600.0,160000.0,65.63%
426,KOSDAQ,039840,디오,13700.0,22667.0,65.45%
427,KOSDAQ,112040,위메이드,18160.0,30000.0,65.20%
428,KOSDAQ,043610,KT지니뮤직,1529.0,2500.0,63.51%
429,KOSDAQ,214450,파마리서치,302000.0,492308.0,63.02%
430,KOSDAQ,093520,매커스,20350.0,33000.0,62.16%
431,KOSDAQ,060250,NHN KCP,15480.0,25000.0,61.50%
432,KOSDAQ,042000,카페24,19920.0,32000.0,60.64%
433,KOSDAQ,089600,KT나스미디어,10410.0,16667.0,60.11%
434,KOSDAQ,183300,코미코,106900.0,170932.0,59.90%
435,KOSDAQ,035900,JYP Ent.,57000.0,90941.0,59.55%
436,KOSDAQ,018290,브이티,12900.0,20500.0,58.91%
437,KOSDAQ,200710,에이디테크놀로지,38700.0,61250.0,58.27%
438,KOSDAQ,195940,HK이노엔,43250.0,68231.0,57.76%
439,KOSDAQ,348210,넥스틴,60000.0,94500.0,57.50%
440,KOSDAQ,051370,인터플렉스,9530.0,15000.0,57.40%
441,KOSDAQ,041510,에스엠,82200.0,128737.0,56.61%
442,KOSDAQ,089010,켐트로닉스,30650.0,48000.0,56.61%
443,KOSDAQ,336570,원텍,6610.0,10333.0,56.32%
444,KOSDAQ,040420,정상제이엘에스,5770.0,9000.0,55.98%
445,KOSDAQ,037440,희림,5150.0,8000.0,55.34%
446,KOSDAQ,272290,이녹스첨단소재,29050.0,45000.0,54.91%
447,KOSDAQ,482630,삼양엔씨켐,18890.0,29250.0,54.84%
448,KOSDAQ,054950,제이브이엠,22500.0,34800.0,54.67%
449,KOSDAQ,122870,와이지엔터테인먼트,48300.0,74632.0,54.52%
450,KOSDAQ,232140,와이씨,15600.0,24000.0,53.85%
451,KOSDAQ,077360,덕산하이메탈,14320.0,22000.0,53.63%
452,KOSDAQ,114810,한솔아이원스,15570.0,23900.0,53.50%
453,KOSDAQ,067160,SOOP,48500.0,74167.0,52.92%
454,KOSDAQ,095340,ISC,194700.0,297500.0,52.80%
455,KOSDAQ,078340,컴투스,25950.0,39600.0,52.60%
456,KOSDAQ,215200,메가스터디교육,39350.0,60000.0,52.48%
457,KOSDAQ,237690,에스티팜,133000.0,202643.0,52.36%
458,KOSDAQ,353810,이지바이오,6580.0,10000.0,51.98%
459,KOSDAQ,196170,알테오젠,373000.0,566667.0,51.92%
460,KOSDAQ,058470,리노공업,94700.0,143857.0,51.91%
461,KOSDAQ,031980,피에스케이홀딩스,121600.0,184500.0,51.73%
462,KOSDAQ,141080,리가켐바이오,146100.0,221667.0,51.72%
463,KOSDAQ,089980,상아프론테크,19790.0,30000.0,51.59%
464,KOSDAQ,054450,텔레칩스,13220.0,20000.0,51.29%
465,KOSDAQ,204270,제이앤티씨,17220.0,26000.0,50.99%
466,KOSDAQ,096530,씨젠,29500.0,44500.0,50.85%
467,KOSDAQ,023910,대한약품,26600.0,40000.0,50.38%
468,KOSDAQ,095660,네오위즈,19480.0,29273.0,50.27%
469,KOSDAQ,080580,오킨스전자,18780.0,28000.0,49.09%
470,KOSDAQ,085910,네오티스,28850.0,43000.0,49.05%
471,KOSDAQ,043150,바텍,19430.0,28875.0,48.61%
472,KOSDAQ,036810,에프에스티,32400.0,48000.0,48.15%
473,KOSDAQ,462350,이노스페이스,15190.0,22500.0,48.12%
474,KOSDAQ,068930,디지털대성,7770.0,11500.0,48.01%
475,KOSDAQ,365340,성일하이텍,52300.0,77250.0,47.71%
476,KOSDAQ,049070,인탑스,20350.0,30000.0,47.42%
477,KOSDAQ,092130,이크레더블,14250.0,21000.0,47.37%
478,KOSDAQ,222040,코스맥스엔비티,6790.0,10000.0,47.28%
479,KOSDAQ,145020,휴젤,258000.0,379167.0,46.96%
480,KOSDAQ,340570,티앤엘,57500.0,84500.0,46.96%
481,KOSDAQ,290550,디케이티,23200.0,34000.0,46.55%
482,KOSDAQ,277810,레인보우로보틱스,625000.0,915000.0,46.40%
483,KOSDAQ,278280,천보,43050.0,63000.0,46.34%
484,KOSDAQ,013030,하이록코리아,36300.0,53000.0,46.01%
485,KOSDAQ,046440,KG파이낸셜,4250.0,6200.0,45.88%
486,KOSDAQ,322310,오로스테크놀로지,29500.0,43000.0,45.76%
487,KOSDAQ,060720,KH바텍,12410.0,18000.0,45.04%
488,KOSDAQ,389500,에스비비테크,59300.0,86000.0,45.03%
489,KOSDAQ,080160,모두투어,9660.0,14000.0,44.93%
490,KOSDAQ,014620,성광벤드,34050.0,49333.0,44.88%
491,KOSDAQ,100120,뷰웍스,26050.0,37667.0,44.60%
492,KOSDAQ,036620,감성코퍼레이션,5230.0,7550.0,44.36%
493,KOSDAQ,486990,노타,26450.0,38000.0,43.67%
494,KOSDAQ,119610,인터로조,18150.0,26000.0,43.25%
495,KOSDAQ,140860,파크시스템스,254500.0,364143.0,43.08%
496,KOSDAQ,330860,네패스아크,51400.0,73500.0,43.00%
497,KOSDAQ,104830,원익머트리얼즈,49100.0,70000.0,42.57%
498,KOSDAQ,293490,카카오게임즈,9120.0,13000.0,42.54%
499,KOSDAQ,053450,세코닉스,4215.0,6000.0,42.35%
500,KOSDAQ,092730,네오팜,17600.0,25000.0,42.05%
501,KOSDAQ,083500,에프엔에스테크,19700.0,27900.0,41.62%
502,KOSDAQ,039440,에스티아이,31200.0,44000.0,41.03%
503,KOSDAQ,247540,에코프로비엠,180000.0,252611.0,40.34%
504,KOSDAQ,251970,펌텍코리아,37350.0,52333.0,40.12%
505,KOSDAQ,236200,슈프리마,45050.0,63000.0,39.84%
506,KOSDAQ,060370,LS마린솔루션,31250.0,43667.0,39.73%
507,KOSDAQ,056190,에스에프에이,27700.0,38500.0,38.99%
508,KOSDAQ,064760,티씨케이,282000.0,391667.0,38.89%
509,KOSDAQ,011560,세보엠이씨,23150.0,32000.0,38.23%
510,KOSDAQ,044490,태웅,40150.0,55000.0,36.99%
511,KOSDAQ,091700,파트론,6570.0,9000.0,36.99%
512,KOSDAQ,074600,원익QnC,40250.0,55000.0,36.65%
513,KOSDAQ,025900,동화기업,8060.0,11000.0,36.48%
514,KOSDAQ,036540,SFA반도체,7330.0,10000.0,36.43%
515,KOSDAQ,098460,고영,35500.0,48417.0,36.39%
516,KOSDAQ,383310,에코프로에이치엔,33000.0,45000.0,36.36%
517,KOSDAQ,237880,클리오,10650.0,14500.0,36.15%
518,KOSDAQ,126340,비나텍,124100.0,168500.0,35.78%
519,KOSDAQ,033160,엠케이전자,31050.0,42000.0,35.27%
520,KOSDAQ,357780,솔브레인,407000.0,543778.0,33.61%
521,KOSDAQ,166090,하나머티리얼즈,72000.0,95000.0,31.94%
522,KOSDAQ,036200,유니셈,11490.0,15000.0,30.55%
523,KOSDAQ,086900,메디톡스,88500.0,115000.0,29.94%
524,KOSDAQ,035600,KG이니시스,10050.0,13050.0,29.85%
525,KOSDAQ,356860,티엘비,92000.0,118806.0,29.14%
526,KOSDAQ,082920,비츠로셀,43800.0,56000.0,27.85%
527,KOSDAQ,069080,웹젠,11830.0,15000.0,26.80%
528,KOSDAQ,130580,나이스디앤비,5570.0,7000.0,25.67%
529,KOSDAQ,041830,인바디,46700.0,58500.0,25.27%
530,KOSDAQ,131970,두산테스나,146700.0,183714.0,25.23%
531,KOSDAQ,228850,레이언스,6710.0,8400.0,25.19%
532,KOSDAQ,108490,로보티즈,308500.0,385600.0,24.99%
533,KOSDAQ,102710,이엔에프테크놀로지,53500.0,66000.0,23.36%
534,KOSDAQ,021320,KCC건설,5280.0,6500.0,23.11%
535,KOSDAQ,440110,파두,106000.0,130000.0,22.64%
536,KOSDAQ,420770,기가비스,140700.0,172500.0,22.60%
537,KOSDAQ,170920,엘티씨,49450.0,60000.0,21.33%
538,KOSDAQ,036800,나이스정보통신,28950.0,35000.0,20.90%
539,KOSDAQ,211050,인카금융서비스,10110.0,12000.0,18.69%
540,KOSDAQ,089970,브이엠,87600.0,103500.0,18.15%
541,KOSDAQ,052710,아모텍,30500.0,35500.0,16.39%
542,KOSDAQ,067310,하나마이크론,50700.0,58750.0,15.88%
543,KOSDAQ,013120,동원개발,2345.0,2700.0,15.14%
544,KOSDAQ,043370,피에이치에이,13060.0,15000.0,14.85%
545,KOSDAQ,149950,아바텍,14120.0,16000.0,13.31%
546,KOSDAQ,178320,서진시스템,68900.0,78000.0,13.21%
547,KOSDAQ,131290,티에스이,252500.0,285000.0,12.87%
548,KOSDAQ,222800,심텍,129900.0,146250.0,12.59%
549,KOSDAQ,100130,동국S&C,1819.0,2000.0,9.95%
550,KOSDAQ,403870,HPSP,62800.0,68167.0,8.55%
551,KOSDAQ,039030,이오테크닉스,508000.0,549400.0,8.15%
552,KOSDAQ,064290,인텍플러스,41950.0,44500.0,6.08%
553,KOSDAQ,122640,예스티,33650.0,35000.0,4.01%
554,KOSDAQ,240810,원익IPS,161700.0,165000.0,2.04%
555,KOSDAQ,095610,테스,169400.0,166000.0,-2.01%
556,KOSDAQ,033640,네패스,37800.0,36000.0,-4.76%
557,KOSDAQ,319660,피에스케이,162400.0,154143.0,-5.08%
558,KOSDAQ,290650,엘앤씨바이오,86300.0,80000.0,-7.30%
559,KOSDAQ,084370,유진테크,175100.0,156667.0,-10.53%
560,KOSDAQ,036930,주성엔지니어링,220000.0,154500.0,-29.77%
