순위,시장,종목코드,종목명,현재가,목표가,상승여력(%)
421,KOSDAQ,058610,에스피지,92200.0,160000.0,73.54%
422,KOSDAQ,215000,골프존,41250.0,71500.0,73.33%
423,KOSDAQ,257720,실리콘투,33800.0,58500.0,73.08%
424,KOSDAQ,213420,덕산네오룩스,36950.0,63857.0,72.82%
425,KOSDAQ,112040,위메이드,17430.0,30000.0,72.12%
426,KOSDAQ,060250,NHN KCP,14630.0,25000.0,70.88%
427,KOSDAQ,214150,클래시스,45950.0,78200.0,70.18%
428,KOSDAQ,418470,KT밀리의서재,10600.0,18000.0,69.81%
429,KOSDAQ,241710,코스메카코리아,69000.0,117111.0,69.73%
430,KOSDAQ,093520,매커스,19510.0,33000.0,69.14%
431,KOSDAQ,018290,브이티,12210.0,20500.0,67.90%
432,KOSDAQ,348210,넥스틴,56500.0,94500.0,67.26%
433,KOSDAQ,336570,원텍,6180.0,10333.0,67.20%
434,KOSDAQ,039840,디오,13580.0,22667.0,66.91%
435,KOSDAQ,089010,켐트로닉스,28900.0,48000.0,66.09%
436,KOSDAQ,214450,파마리서치,298000.0,492308.0,65.20%
437,KOSDAQ,200710,에이디테크놀로지,37100.0,61250.0,65.09%
438,KOSDAQ,195940,HK이노엔,41350.0,68231.0,65.01%
439,KOSDAQ,141080,리가켐바이오,134500.0,221667.0,64.81%
440,KOSDAQ,089600,KT나스미디어,10140.0,16667.0,64.37%
441,KOSDAQ,043610,KT지니뮤직,1525.0,2500.0,63.93%
442,KOSDAQ,114810,한솔아이원스,14600.0,23900.0,63.70%
443,KOSDAQ,042000,카페24,19560.0,32000.0,63.60%
444,KOSDAQ,035900,JYP Ent.,55900.0,90941.0,62.69%
445,KOSDAQ,041510,에스엠,79300.0,128737.0,62.34%
446,KOSDAQ,051370,인터플렉스,9240.0,15000.0,62.34%
447,KOSDAQ,077360,덕산하이메탈,13650.0,22000.0,61.17%
448,KOSDAQ,204270,제이앤티씨,16160.0,26000.0,60.89%
449,KOSDAQ,089980,상아프론테크,18710.0,30000.0,60.34%
450,KOSDAQ,122870,와이지엔터테인먼트,46600.0,74632.0,60.15%
451,KOSDAQ,389500,에스비비테크,53700.0,86000.0,60.15%
452,KOSDAQ,290550,디케이티,21250.0,34000.0,60.00%
453,KOSDAQ,183300,코미코,107100.0,170932.0,59.60%
454,KOSDAQ,237690,에스티팜,127000.0,202643.0,59.56%
455,KOSDAQ,232140,와이씨,15110.0,24000.0,58.84%
456,KOSDAQ,054950,제이브이엠,21950.0,34800.0,58.54%
457,KOSDAQ,085910,네오티스,27200.0,43000.0,58.09%
458,KOSDAQ,014620,성광벤드,31250.0,49333.0,57.87%
459,KOSDAQ,040420,정상제이엘에스,5710.0,9000.0,57.62%
460,KOSDAQ,215200,메가스터디교육,38150.0,60000.0,57.27%
461,KOSDAQ,353810,이지바이오,6400.0,10000.0,56.25%
462,KOSDAQ,078340,컴투스,25350.0,39600.0,56.21%
463,KOSDAQ,058470,리노공업,92300.0,143857.0,55.86%
464,KOSDAQ,095660,네오위즈,18790.0,29273.0,55.79%
465,KOSDAQ,054450,텔레칩스,12840.0,20000.0,55.76%
466,KOSDAQ,365340,성일하이텍,49650.0,77250.0,55.59%
467,KOSDAQ,080580,오킨스전자,18000.0,28000.0,55.56%
468,KOSDAQ,067160,SOOP,47850.0,74167.0,55.00%
469,KOSDAQ,272290,이녹스첨단소재,29100.0,45000.0,54.64%
470,KOSDAQ,096530,씨젠,28800.0,44500.0,54.51%
471,KOSDAQ,278280,천보,40800.0,63000.0,54.41%
472,KOSDAQ,095340,ISC,193000.0,297500.0,54.15%
473,KOSDAQ,023910,대한약품,25950.0,40000.0,54.14%
474,KOSDAQ,482630,삼양엔씨켐,19000.0,29250.0,53.95%
475,KOSDAQ,196170,알테오젠,369500.0,566667.0,53.36%
476,KOSDAQ,060370,LS마린솔루션,29700.0,45500.0,53.20%
477,KOSDAQ,031980,피에스케이홀딩스,120500.0,184500.0,53.11%
478,KOSDAQ,036810,에프에스티,31350.0,48000.0,53.11%
479,KOSDAQ,486990,노타,25050.0,38000.0,51.70%
480,KOSDAQ,080160,모두투어,9250.0,14000.0,51.35%
481,KOSDAQ,060720,KH바텍,11740.0,17750.0,51.19%
482,KOSDAQ,036620,감성코퍼레이션,4995.0,7550.0,51.15%
483,KOSDAQ,068930,디지털대성,7610.0,11500.0,51.12%
484,KOSDAQ,145020,휴젤,251000.0,379167.0,51.06%
485,KOSDAQ,222040,코스맥스엔비티,6620.0,10000.0,51.06%
486,KOSDAQ,013030,하이록코리아,35150.0,53000.0,50.78%
487,KOSDAQ,340570,티앤엘,56100.0,84500.0,50.62%
488,KOSDAQ,043150,바텍,19300.0,28875.0,49.61%
489,KOSDAQ,092130,이크레더블,14080.0,21000.0,49.15%
490,KOSDAQ,046440,KG파이낸셜,4160.0,6200.0,49.04%
491,KOSDAQ,119610,인터로조,17470.0,26000.0,48.83%
492,KOSDAQ,277810,레인보우로보틱스,615000.0,915000.0,48.78%
493,KOSDAQ,049070,인탑스,20300.0,30000.0,47.78%
494,KOSDAQ,100120,뷰웍스,25550.0,37667.0,47.42%
495,KOSDAQ,247540,에코프로비엠,172300.0,252611.0,46.61%
496,KOSDAQ,140860,파크시스템스,249000.0,364143.0,46.24%
497,KOSDAQ,293490,카카오게임즈,8910.0,13000.0,45.90%
498,KOSDAQ,322310,오로스테크놀로지,29550.0,43000.0,45.52%
499,KOSDAQ,126340,비나텍,115800.0,168500.0,45.51%
500,KOSDAQ,074600,원익QnC,37850.0,55000.0,45.31%
501,KOSDAQ,083500,에프엔에스테크,19240.0,27900.0,45.01%
502,KOSDAQ,039440,에스티아이,30350.0,44000.0,44.98%
503,KOSDAQ,251970,펌텍코리아,36200.0,52333.0,44.57%
504,KOSDAQ,053450,세코닉스,4165.0,6000.0,44.06%
505,KOSDAQ,056190,에스에프에이,26750.0,38500.0,43.93%
506,KOSDAQ,025900,동화기업,7700.0,11000.0,42.86%
507,KOSDAQ,092730,네오팜,17530.0,25000.0,42.61%
508,KOSDAQ,011560,세보엠이씨,22550.0,32000.0,41.91%
509,KOSDAQ,104830,원익머트리얼즈,49500.0,70000.0,41.41%
510,KOSDAQ,064760,티씨케이,275000.0,388750.0,41.36%
511,KOSDAQ,236200,슈프리마,44600.0,63000.0,41.26%
512,KOSDAQ,091700,파트론,6400.0,9000.0,40.62%
513,KOSDAQ,237880,클리오,10320.0,14500.0,40.50%
514,KOSDAQ,033160,엠케이전자,30000.0,42000.0,40.00%
515,KOSDAQ,098460,고영,34650.0,48417.0,39.73%
516,KOSDAQ,330860,네패스아크,52800.0,73500.0,39.20%
517,KOSDAQ,036540,SFA반도체,7200.0,10000.0,38.89%
518,KOSDAQ,044490,태웅,39800.0,55000.0,38.19%
519,KOSDAQ,166090,하나머티리얼즈,69000.0,95000.0,37.68%
520,KOSDAQ,086900,메디톡스,87400.0,120000.0,37.30%
521,KOSDAQ,383310,에코프로에이치엔,33350.0,45000.0,34.93%
522,KOSDAQ,357780,솔브레인,403000.0,543778.0,34.93%
523,KOSDAQ,036200,유니셈,11190.0,15000.0,34.05%
524,KOSDAQ,069080,웹젠,11370.0,15000.0,31.93%
525,KOSDAQ,356860,티엘비,90100.0,118806.0,31.86%
526,KOSDAQ,035600,KG이니시스,9950.0,13050.0,31.16%
527,KOSDAQ,130580,나이스디앤비,5410.0,7000.0,29.39%
528,KOSDAQ,131970,두산테스나,142800.0,183714.0,28.65%
529,KOSDAQ,082920,비츠로셀,43550.0,56000.0,28.59%
530,KOSDAQ,108490,로보티즈,300500.0,385600.0,28.32%
531,KOSDAQ,228850,레이언스,6600.0,8400.0,27.27%
532,KOSDAQ,021320,KCC건설,5150.0,6500.0,26.21%
533,KOSDAQ,041830,인바디,46400.0,58500.0,26.08%
534,KOSDAQ,440110,파두,104000.0,130000.0,25.00%
535,KOSDAQ,036800,나이스정보통신,28250.0,35000.0,23.89%
536,KOSDAQ,102710,이엔에프테크놀로지,53300.0,66000.0,23.83%
537,KOSDAQ,420770,기가비스,140300.0,172500.0,22.95%
538,KOSDAQ,043370,피에이치에이,12490.0,15000.0,20.10%
539,KOSDAQ,170920,엘티씨,50700.0,60000.0,18.34%
540,KOSDAQ,211050,인카금융서비스,10150.0,12000.0,18.23%
541,KOSDAQ,013120,동원개발,2295.0,2700.0,17.65%
542,KOSDAQ,100130,동국S&C,1710.0,2000.0,16.96%
543,KOSDAQ,403870,HPSP,59400.0,68167.0,14.76%
544,KOSDAQ,222800,심텍,127500.0,146250.0,14.71%
545,KOSDAQ,131290,티에스이,249000.0,285000.0,14.46%
546,KOSDAQ,067310,하나마이크론,51600.0,58750.0,13.86%
547,KOSDAQ,178320,서진시스템,69100.0,78000.0,12.88%
548,KOSDAQ,052710,아모텍,31900.0,35500.0,11.29%
549,KOSDAQ,089970,브이엠,93500.0,103500.0,10.70%
550,KOSDAQ,039030,이오테크닉스,508000.0,549400.0,8.15%
551,KOSDAQ,122640,예스티,39850.0,41500.0,4.14%
552,KOSDAQ,240810,원익IPS,163200.0,165000.0,1.10%
553,KOSDAQ,290650,엘앤씨바이오,80200.0,80000.0,-0.25%
554,KOSDAQ,033640,네패스,36300.0,36000.0,-0.83%
555,KOSDAQ,149950,아바텍,16210.0,16000.0,-1.30%
556,KOSDAQ,095610,테스,176100.0,166000.0,-5.74%
557,KOSDAQ,064290,인텍플러스,48100.0,44500.0,-7.48%
558,KOSDAQ,319660,피에스케이,172000.0,154143.0,-10.38%
559,KOSDAQ,084370,유진테크,176700.0,156667.0,-11.34%
560,KOSDAQ,036930,주성엔지니어링,212500.0,154500.0,-27.29%
